"index","expert_label","video_url","video_title","video_description","video_duration","fragment"
"31","Parade","https://www.youtube.com/watch?v=0EwtL2yr0y8","","","55.0","0"
"614","Parade","https://www.youtube.com/watch?v=rLkcjm0ilIM","","","19.0","0"
"649","Parade","https://www.youtube.com/watch?v=SYrMShXMfsk","","","34.0","0"
"149","Graduation","https://www.youtube.com/watch?v=3dKuWVVtgN8","","","208.0","3"
"603","Parade","https://www.youtube.com/watch?v=RA6vO-xJ4zg","","","158.0","4"
"148","Graduation","https://www.youtube.com/watch?v=3dKuWVVtgN8","","","208.0","1"
"79","Parade","https://www.youtube.com/watch?v=56D6pZHezSk","","","12.0","0"
"187","Graduation,NonMusicPerformance","https://www.youtube.com/watch?v=o1mIJkV5J4E","","","331.0","5"
"278","Graduation","https://www.youtube.com/watch?v=U7QkZ1YKsWg","","","90.0","2"
"58","Birthday","https://www.youtube.com/watch?v=11dArtopIbw","","","127.0","2"
"682","Parade","https://www.youtube.com/watch?v=xQVdq4f75fc","","","83.0","0"
"758","Parade","https://www.youtube.com/watch?v=ZYj2OeIj0Ak","","","36.0","0"
"171","Birthday","https://www.youtube.com/watch?v=8i9HCXTj7kM","","","164.0","0"
"221","Graduation","https://www.youtube.com/watch?v=RuepuTbOG2g","","","245.0","6"
"644","Parade","https://www.youtube.com/watch?v=Sr8N0V8kdJ4","","","29.0","0"
"460","Birthday","https://www.youtube.com/watch?v=kJ7MdkFLQX4","","","129.0","2"
"670","Parade","https://www.youtube.com/watch?v=UJEsEff3w84","","","42.0","0"
"254","Graduation","https://www.youtube.com/watch?v=Wbjenszbti0","","","22.0","0"
"348","Graduation","https://www.youtube.com/watch?v=ZoULxHCefWM","","","77.0","1"
"544","NonMusicPerformance,Parade","https://www.youtube.com/watch?v=OeoIjtmKnYE","","","171.0","2"
"722","Parade","https://www.youtube.com/watch?v=Z8fnifEAIN4","","","295.0","7"
"368","Birthday","https://www.youtube.com/watch?v=ZCqeEdonGnE","","","225.0","3"
"328","Graduation","https://www.youtube.com/watch?v=_Ibr1-k9nQ8","","","429.0","11"
"701","Parade","https://www.youtube.com/watch?v=WqMNOfdjUNQ","","","273.0","7"
"528","Birthday","https://www.youtube.com/watch?v=x0XDdKr1RvU","","","33.0","0"
"562","Parade","https://www.youtube.com/watch?v=osoXTSbJ0U8","","","59.0","0"
"7","Graduation","https://www.youtube.com/watch?v=4-6OUHdonjU","","","136.0","0"
"155","Parade","https://www.youtube.com/watch?v=77iycl3MpyM","","","71.0","0"
"362","Birthday","https://www.youtube.com/watch?v=XxSyO7n4_Pk","","","92.0","1"
"363","Birthday","https://www.youtube.com/watch?v=XxSyO7n4_Pk","","","92.0","2"
"537","Birthday","https://www.youtube.com/watch?v=zIS1qV3nrFo","","","49.0","0"
"673","Parade","https://www.youtube.com/watch?v=tvvz6h2A4JM","","","173.0","4"
"310","Graduation","https://www.youtube.com/watch?v=yJH050Fjiiw","","","65.0","1"
"297","Graduation","https://www.youtube.com/watch?v=Y4PLMTFQUOU","","","43.0","0"
"503","Birthday","https://www.youtube.com/watch?v=sNQ9kCcow34","","","19.0","0"
"191","Graduation,MusicPerformance","https://www.youtube.com/watch?v=pLy8dlr4Q-0","","","349.0","8"
"33","Parade","https://www.youtube.com/watch?v=4gt4BYxY2wg","","","99.0","1"
"48","Parade","https://www.youtube.com/watch?v=4zTezvXow6w","","","508.0","12"
"378","Birthday","https://www.youtube.com/watch?v=_v1TYg0n5Hg","","","49.0","0"
"249","Graduation","https://www.youtube.com/watch?v=V4N4OFWnCSQ","","","140.0","3"
"107","Parade","https://www.youtube.com/watch?v=5qzx3bqZfo8","","","35.0","0"
"181","Dog,Birthday","https://www.youtube.com/watch?v=PLx09HKCcAs","","","25.0","0"
"66","Graduation","https://www.youtube.com/watch?v=51-EIHS-KpE","","","99.0","2"
"327","Graduation","https://www.youtube.com/watch?v=_Ibr1-k9nQ8","","","429.0","7"
"568","Parade","https://www.youtube.com/watch?v=P3rVIX1miiM","","","154.0","2"
"573","Parade","https://www.youtube.com/watch?v=PbAG5Nm5NR4","","","19.0","0"
"81","Graduation","https://www.youtube.com/watch?v=5KXICXmKpZc","","","7.0","0"
"754","Parade","https://www.youtube.com/watch?v=YSPdnlgYpsM","","","115.0","1"
"359","Birthday","https://www.youtube.com/watch?v=X8zMJboiLrw","","","122.0","3"
"478","Birthday","https://www.youtube.com/watch?v=n3Z_ZJ0cBB4","","","64.0","0"
"68","Graduation,MusicPerformance","https://www.youtube.com/watch?v=53a_8hJh-tA","","","109.0","1"
"219","Graduation","https://www.youtube.com/watch?v=RuepuTbOG2g","","","245.0","1"
"480","Birthday","https://www.youtube.com/watch?v=nqpGBxY89Rg","","","65.0","0"
"204","Graduation","https://www.youtube.com/watch?v=oyKxJEQpX_o","","","203.0","5"
"82","Graduation","https://www.youtube.com/watch?v=5Z94lx53hx8","","","26.0","0"
"252","Graduation","https://www.youtube.com/watch?v=UpfwL0pSBXM","","","88.0","0"
"347","Graduation","https://www.youtube.com/watch?v=ZoULxHCefWM","","","77.0","0"
"71","Birthday","https://www.youtube.com/watch?v=1EdbDSHHXKM","","","100.0","1"
"202","Graduation","https://www.youtube.com/watch?v=oyKxJEQpX_o","","","203.0","1"
"103","Parade","https://www.youtube.com/watch?v=5q--RfzKOb8","","","151.0","0"
"655","Parade","https://www.youtube.com/watch?v=tKIR24huR74","","","67.0","0"
"706","Parade","https://www.youtube.com/watch?v=YF0dZhTcBeE","","","33.0","0"
"485","Birthday","https://www.youtube.com/watch?v=p07MvtbP3u4","","","90.0","2"
"150","Graduation","https://www.youtube.com/watch?v=3dKuWVVtgN8","","","208.0","5"
"457","Birthday","https://www.youtube.com/watch?v=kEsofSJ3obw","","","85.0","0"
"441","Birthday","https://www.youtube.com/watch?v=iio9qsN_g74","","","35.0","0"
"59","Birthday","https://www.youtube.com/watch?v=11dArtopIbw","","","127.0","3"
"65","Graduation","https://www.youtube.com/watch?v=51-EIHS-KpE","","","99.0","1"
"147","Birthday","https://www.youtube.com/watch?v=6mqYqB0U-0s","","","16.0","0"
"173","Birthday","https://www.youtube.com/watch?v=8i9HCXTj7kM","","","164.0","4"
"279","Graduation","https://www.youtube.com/watch?v=U8dpPMGxvtU","","","24.0","0"
"621","Parade","https://www.youtube.com/watch?v=VU6D2pE4l-E","","","61.0","1"
"707","Parade","https://www.youtube.com/watch?v=XO1PbY2y-1s","","","35.0","0"
"589","Parade","https://www.youtube.com/watch?v=rYPuosCBxjs","","","115.0","2"
"505","Birthday","https://www.youtube.com/watch?v=tCBI27j3WQw","","","70.0","0"
"100","Graduation,MusicPerformance","https://www.youtube.com/watch?v=2D3LzCHqRsI","","","136.0","0"
"251","Graduation","https://www.youtube.com/watch?v=Vaz6XhBFRqA","","","61.0","1"
"759","Parade","https://www.youtube.com/watch?v=ZlGa1piHqbY","","","27.0","0"
"397","Birthday","https://www.youtube.com/watch?v=cnSmF6FOTZA","","","104.0","2"
"75","Graduation","https://www.youtube.com/watch?v=1GqfsNyJhVg","","","62.0","1"
"210","Graduation,MusicPerformance","https://www.youtube.com/watch?v=PakHrwXe-Fg","","","103.0","0"
"371","Birthday","https://www.youtube.com/watch?v=_7At9SRfKMM","","","14.0","0"
"587","Parade","https://www.youtube.com/watch?v=rYPuosCBxjs","","","115.0","0"
"87","Parade","https://www.youtube.com/watch?v=1TeWQFee-bM","","","131.0","3"
"747","Parade","https://www.youtube.com/watch?v=ZHHxdIW8yx0","","","64.0","1"
"49","Parade","https://www.youtube.com/watch?v=0yT5fffr4kg","","","21.0","0"
"106","Parade","https://www.youtube.com/watch?v=2c-oX8ufBPw","","","12.0","0"
"728","Parade","https://www.youtube.com/watch?v=_kzhcYKA0y8","","","99.0","0"
"751","Parade","https://www.youtube.com/watch?v=yRUEoVt-7vQ","","","51.0","0"
"555","Parade","https://www.youtube.com/watch?v=q10hskkdRPc","","","92.0","2"
"446","Birthday","https://www.youtube.com/watch?v=j2CxwZu_FwA","","","96.0","1"
"564","Parade","https://www.youtube.com/watch?v=oUS0h2v_TNs","","","37.0","0"
"73","Parade","https://www.youtube.com/watch?v=1GmLltOvrvw","","","36.0","0"
"484","Birthday","https://www.youtube.com/watch?v=p07MvtbP3u4","","","90.0","1"
"326","Graduation","https://www.youtube.com/watch?v=_Ibr1-k9nQ8","","","429.0","3"
"519","Birthday","https://www.youtube.com/watch?v=vi5UzA68XOA","","","93.0","0"
"650","Parade","https://www.youtube.com/watch?v=tbj3rq8_ZGQ","","","116.0","0"
"376","Birthday,MusicPerformance","https://www.youtube.com/watch?v=_UQN2Aiz60Y","","","22.0","0"
"508","Birthday","https://www.youtube.com/watch?v=tzr0TFxHYLQ","","","336.0","2"
"713","Parade","https://www.youtube.com/watch?v=_52ecoAzEE8","","","128.0","3"
"527","Birthday","https://www.youtube.com/watch?v=wv90t3GCNDc","","","24.0","0"
"247","Graduation","https://www.youtube.com/watch?v=V4N4OFWnCSQ","","","140.0","0"
"479","Birthday","https://www.youtube.com/watch?v=n3Z_ZJ0cBB4","","","64.0","1"
"0","Birthday","https://www.youtube.com/watch?v=-0n50a7seNI","","","27.0","0"
"466","Birthday","https://www.youtube.com/watch?v=kUbO5bBk5Wg","","","91.0","1"
"196","Graduation","https://www.youtube.com/watch?v=oIVwBkyW3_k","","","136.0","3"
"235","Graduation,NonMusicPerformance","https://www.youtube.com/watch?v=rCGFZ0uO6SY","","","21.0","0"
"318","Graduation","https://www.youtube.com/watch?v=XJu1WSoEyEw","","","100.0","2"
"6","Graduation","https://www.youtube.com/watch?v=3xzA0_48Oag","","","68.0","1"
"159","Graduation","https://www.youtube.com/watch?v=7UEgWPvPibg","","","99.0","2"
"580","Parade","https://www.youtube.com/watch?v=qFo00hJq8jQ","","","17.0","0"
"565","Parade","https://www.youtube.com/watch?v=ox2IpY5t4uA","","","61.0","0"
"268","Graduation","https://www.youtube.com/watch?v=sRA6xpyeuzA","","","398.0","2"
"452","Birthday","https://www.youtube.com/watch?v=jO3acK9n0bE","","","243.0","4"
"36","Parade","https://www.youtube.com/watch?v=0RosoZRG_RM","","","220.0","1"
"469","Birthday","https://www.youtube.com/watch?v=llVRRTW9nRc","","","464.0","3"
"579","Parade","https://www.youtube.com/watch?v=pSSwe6HfcJw","","","19.0","0"
"653","Parade","https://www.youtube.com/watch?v=TdJEiB3W104","","","45.0","0"
"389","Birthday","https://www.youtube.com/watch?v=bfJq9nflCbs","","","81.0","1"
"600","Parade","https://www.youtube.com/watch?v=R9VF7Sqyhck","","","148.0","3"
"234","Graduation","https://www.youtube.com/watch?v=qkJO6CvS0Ik","","","10.0","0"
"511","Birthday","https://www.youtube.com/watch?v=tzyFNiR-1rw","","","28.0","0"
"402","Birthday","https://www.youtube.com/watch?v=dRVE56LLSxQ","","","31.0","0"
"18","Graduation","https://www.youtube.com/watch?v=03OSTDJYfRc","","","76.0","0"
"597","Parade","https://www.youtube.com/watch?v=sImHXvbT6mM","","","27.0","0"
"381","Birthday","https://www.youtube.com/watch?v=acRJklW78YU","","","28.0","0"
"379","Birthday","https://www.youtube.com/watch?v=a35TWmH6ksw","","","23.0","0"
"529","Birthday","https://www.youtube.com/watch?v=xoqnJtKj884","","","37.0","0"
"675","Parade","https://www.youtube.com/watch?v=UBXdrjORh6M","","","147.0","2"
"39","Graduation","https://www.youtube.com/watch?v=0cYa-dZzlEo","","","340.0","2"
"403","Birthday","https://www.youtube.com/watch?v=dZAa61ZiOkg","","","289.0","1"
"766","Parade","https://www.youtube.com/watch?v=ZTfy5yGUiN8","","","12.0","0"
"50","Graduation","https://www.youtube.com/watch?v=4zZuvq3GLe4","","","227.0","1"
"90","Cat,Birthday","https://www.youtube.com/watch?v=1c8axb3BuYQ","","","184.0","3"
"57","Birthday","https://www.youtube.com/watch?v=11dArtopIbw","","","127.0","0"
"267","Graduation","https://www.youtube.com/watch?v=ssY0aD5DQ68","","","131.0","3"
"17","Birthday","https://www.youtube.com/watch?v=4Yi9tMSEGh8","","","29.0","0"
"282","Graduation,MusicPerformance","https://www.youtube.com/watch?v=TpReiz1hVdc","","","84.0","0"
"665","Parade","https://www.youtube.com/watch?v=UcC-ai-_pHQ","","","43.0","0"
"154","Graduation,MusicPerformance","https://www.youtube.com/watch?v=76MLpCwigsw","","","144.0","3"
"20","Parade","https://www.youtube.com/watch?v=04NGq2WY4ME","","","21.0","0"
"118","Parade","https://www.youtube.com/watch?v=2vrwOiBw1VY","","","163.0","2"
"153","Graduation,MusicPerformance","https://www.youtube.com/watch?v=76MLpCwigsw","","","144.0","2"
"699","Parade","https://www.youtube.com/watch?v=WqMNOfdjUNQ","","","273.0","1"
"730","Parade","https://www.youtube.com/watch?v=_kzhcYKA0y8","","","99.0","2"
"512","Birthday","https://www.youtube.com/watch?v=u5LIMLFtguw","","","36.0","0"
"582","Parade","https://www.youtube.com/watch?v=RUmxBn4VEBU","","","34.0","0"
"475","Birthday","https://www.youtube.com/watch?v=mOKXieuCRJk","","","59.0","0"
"27","Graduation","https://www.youtube.com/watch?v=4dEmcbbe_YY","","","265.0","1"
"399","Birthday","https://www.youtube.com/watch?v=dOGuTnP7oig","","","294.0","1"
"193","Graduation","https://www.youtube.com/watch?v=pPu26HlwEZc","","","85.0","1"
"709","Parade","https://www.youtube.com/watch?v=yClW8v0jzrs","","","90.0","1"
"231","Graduation","https://www.youtube.com/watch?v=sF4L8wmTpWE","","","19.0","0"
"669","Parade","https://www.youtube.com/watch?v=UHhdwTAicH8","","","41.0","0"
"24","Birthday","https://www.youtube.com/watch?v=4ZeYfPAAHl0","","","95.0","0"
"493","Birthday","https://www.youtube.com/watch?v=qcbaV04cj4o","","","38.0","0"
"356","Birthday","https://www.youtube.com/watch?v=WxKGLYkWS_0","","","77.0","1"
"241","Graduation","https://www.youtube.com/watch?v=QWFBXMF8mUc","","","421.0","3"
"435","Birthday","https://www.youtube.com/watch?v=i4iagXWczfE","","","95.0","0"
"238","Graduation","https://www.youtube.com/watch?v=RdGSi_mU9AA","","","15.0","0"
"652","Parade","https://www.youtube.com/watch?v=tbj3rq8_ZGQ","","","116.0","2"
"174","Graduation","https://www.youtube.com/watch?v=8jNtOlstVOc","","","67.0","0"
"47","Parade","https://www.youtube.com/watch?v=4zTezvXow6w","","","508.0","8"
"394","Birthday","https://www.youtube.com/watch?v=cVY7GrfPUTo","","","665.0","17"
"497","Birthday","https://www.youtube.com/watch?v=rQeuZoA2urs","","","22.0","0"
"276","Graduation","https://www.youtube.com/watch?v=U7QkZ1YKsWg","","","90.0","0"
"132","Graduation","https://www.youtube.com/watch?v=6QzziSd1jo8","","","128.0","0"
"697","Parade","https://www.youtube.com/watch?v=xPQrcl4Ud_Q","","","79.0","1"
"415","Birthday","https://www.youtube.com/watch?v=eMcmP4gEnHk","","","63.0","0"
"748","Parade","https://www.youtube.com/watch?v=yRAFrIn19YU","","","388.0","2"
"209","Graduation","https://www.youtube.com/watch?v=QFNBKjV2AaQ","","","186.0","5"
"740","Parade","https://www.youtube.com/watch?v=Y_5KL_tQnO8","","","22.0","0"
"164","Parade","https://www.youtube.com/watch?v=8I8bZU0Ftyg","","","83.0","0"
"538","Birthday","https://www.youtube.com/watch?v=zPNE03iCE14","","","41.0","0"
"72","Birthday","https://www.youtube.com/watch?v=1EdbDSHHXKM","","","100.0","2"
"257","Graduation","https://www.youtube.com/watch?v=wgDZDd_JwnA","","","84.0","1"
"598","Parade","https://www.youtube.com/watch?v=R9VF7Sqyhck","","","148.0","0"
"494","Birthday","https://www.youtube.com/watch?v=r3pVvhH0qFI","","","395.0","2"
"91","Cat,Birthday","https://www.youtube.com/watch?v=1c8axb3BuYQ","","","184.0","5"
"239","Graduation","https://www.youtube.com/watch?v=QvljeBbjpY8","","","85.0","0"
"105","Parade","https://www.youtube.com/watch?v=5q--RfzKOb8","","","151.0","4"
"516","Birthday","https://www.youtube.com/watch?v=v5o4RwcRykY","","","111.0","0"
"569","Parade","https://www.youtube.com/watch?v=P3rVIX1miiM","","","154.0","4"
"461","Birthday","https://www.youtube.com/watch?v=kJ7MdkFLQX4","","","129.0","3"
"636","Parade","https://www.youtube.com/watch?v=v2eNx43tYW0","","","29.0","0"
"43","Graduation","https://www.youtube.com/watch?v=4vJr4ftm8Ro","","","181.0","3"
"214","Graduation","https://www.youtube.com/watch?v=pbh6OZT1gvg","","","67.0","1"
"322","Graduation","https://www.youtube.com/watch?v=_dZU8SWR5Fk","","","120.0","0"
"263","Graduation","https://www.youtube.com/watch?v=VjNQTDqWN6Y","","","86.0","0"
"711","Parade","https://www.youtube.com/watch?v=_52ecoAzEE8","","","128.0","0"
"144","Parade","https://www.youtube.com/watch?v=3SCYCGvQCzc","","","90.0","1"
"743","Parade","https://www.youtube.com/watch?v=yQMDF6-BepQ","","","108.0","0"
"481","Birthday","https://www.youtube.com/watch?v=nqpGBxY89Rg","","","65.0","1"
"584","Parade","https://www.youtube.com/watch?v=rjTNJFvPVOM","","","78.0","0"
"372","Birthday","https://www.youtube.com/watch?v=_SIsRcOv5rI","","","530.0","3"
"227","Graduation","https://www.youtube.com/watch?v=RLxBsQkYe9I","","","44.0","0"
"264","Graduation","https://www.youtube.com/watch?v=VjNQTDqWN6Y","","","86.0","1"
"672","Parade","https://www.youtube.com/watch?v=tvvz6h2A4JM","","","173.0","2"
"560","Parade","https://www.youtube.com/watch?v=OgJe9vaS9YE","","","42.0","0"
"253","Graduation","https://www.youtube.com/watch?v=UpfwL0pSBXM","","","88.0","1"
"727","Parade","https://www.youtube.com/watch?v=z8_Z-Hebg1g","","","35.0","0"
"367","Birthday","https://www.youtube.com/watch?v=ZCqeEdonGnE","","","225.0","1"
"189","Graduation,MusicPerformance","https://www.youtube.com/watch?v=pLy8dlr4Q-0","","","349.0","2"
"543","NonMusicPerformance,Parade","https://www.youtube.com/watch?v=OeoIjtmKnYE","","","171.0","0"
"92","Birthday","https://www.youtube.com/watch?v=1fzHD46wRwo","","","27.0","0"
"755","Parade","https://www.youtube.com/watch?v=YSPdnlgYpsM","","","115.0","2"
"180","Biking,Parade","https://www.youtube.com/watch?v=mZASIFOv4hA","","","82.0","1"
"633","Parade","https://www.youtube.com/watch?v=V-u__dIuuX8","","","17.0","0"
"131","Birthday","https://www.youtube.com/watch?v=39qUUgv_Vxg","","","26.0","0"
"122","Graduation","https://www.youtube.com/watch?v=301LOw4qvAk","","","124.0","0"
"517","Birthday","https://www.youtube.com/watch?v=v5o4RwcRykY","","","111.0","1"
"51","Graduation","https://www.youtube.com/watch?v=4zZuvq3GLe4","","","227.0","3"
"685","Parade","https://www.youtube.com/watch?v=WsKlMSPpMOI","","","144.0","0"
"501","Birthday","https://www.youtube.com/watch?v=rqfujWvAFkM","","","17.0","0"
"256","Graduation","https://www.youtube.com/watch?v=wgDZDd_JwnA","","","84.0","0"
"736","Parade","https://www.youtube.com/watch?v=y_509KACq9w","","","37.0","0"
"411","Birthday","https://www.youtube.com/watch?v=dk1zRjYGcJY","","","161.0","4"
"578","Parade","https://www.youtube.com/watch?v=pJnpEUgI-TU","","","19.0","0"
"141","Parade","https://www.youtube.com/watch?v=6Ra-TA0ktAM","","","11.0","0"
"62","Graduation,MusicPerformance","https://www.youtube.com/watch?v=15MSK5Nv16k","","","183.0","3"
"157","Graduation","https://www.youtube.com/watch?v=7UEgWPvPibg","","","99.0","0"
"586","Parade","https://www.youtube.com/watch?v=RWFzq7EWV_E","","","19.0","0"
"532","Birthday","https://www.youtube.com/watch?v=y3fqiM054og","","","107.0","2"
"406","Birthday","https://www.youtube.com/watch?v=dgAHoEmK9n8","","","91.0","0"
"609","Parade","https://www.youtube.com/watch?v=rcVQIk_5ZRo","","","67.0","1"
"387","Birthday","https://www.youtube.com/watch?v=bO_2vzKvytA","","","96.0","2"
"458","Birthday","https://www.youtube.com/watch?v=kEsofSJ3obw","","","85.0","1"
"654","Parade","https://www.youtube.com/watch?v=tfmS2PePBa0","","","33.0","0"
"120","Birthday","https://www.youtube.com/watch?v=61Wy2DnJXC0","","","45.0","0"
"121","Parade","https://www.youtube.com/watch?v=2zSyb9aMPDU","","","46.0","0"
"419","Birthday","https://www.youtube.com/watch?v=ek327GICYkU","","","49.0","0"
"717","Parade","https://www.youtube.com/watch?v=_aCFX0-j5Uk","","","161.0","4"
"74","Graduation","https://www.youtube.com/watch?v=1GqfsNyJhVg","","","62.0","0"
"201","Graduation","https://www.youtube.com/watch?v=OSvRGV3sqm4","","","45.0","0"
"660","Parade","https://www.youtube.com/watch?v=txxu6_OxPfI","","","60.0","1"
"312","Graduation","https://www.youtube.com/watch?v=WpdTzDj595s","","","15.0","0"
"451","Birthday","https://www.youtube.com/watch?v=jO3acK9n0bE","","","243.0","1"
"248","Graduation","https://www.youtube.com/watch?v=V4N4OFWnCSQ","","","140.0","2"
"687","Parade","https://www.youtube.com/watch?v=WsKlMSPpMOI","","","144.0","3"
"583","Parade","https://www.youtube.com/watch?v=RvGLFxlaTw4","","","50.0","0"
"215","Graduation","https://www.youtube.com/watch?v=pwwl3Go4SIk","","","12.0","0"
"44","Graduation","https://www.youtube.com/watch?v=4vJr4ftm8Ro","","","181.0","5"
"288","Graduation","https://www.youtube.com/watch?v=TI5WOU92l1o","","","20.0","0"
"388","Birthday","https://www.youtube.com/watch?v=bfJq9nflCbs","","","81.0","0"
"338","Graduation","https://www.youtube.com/watch?v=ySG5eu_qKzY","","","74.0","0"
"170","Graduation","https://www.youtube.com/watch?v=8MZRWt8Hj74","","","73.0","1"
"608","Parade","https://www.youtube.com/watch?v=rcVQIk_5ZRo","","","67.0","0"
"626","Parade","https://www.youtube.com/watch?v=vo_JmLQOgno","","","76.0","0"
"617","Parade","https://www.youtube.com/watch?v=uLq-LZR1KHQ","","","17.0","0"
"596","Parade","https://www.youtube.com/watch?v=shT9aD2YKSo","","","75.0","1"
"601","Parade","https://www.youtube.com/watch?v=RA6vO-xJ4zg","","","158.0","0"
"473","Birthday","https://www.youtube.com/watch?v=lln6kYSul5A","","","136.0","2"
"752","Parade","https://www.youtube.com/watch?v=Ys1CRY9yH9U","","","21.0","0"
"572","Parade","https://www.youtube.com/watch?v=P8kUTn6-Y70","","","34.0","0"
"97","Graduation","https://www.youtube.com/watch?v=28GCzl9LqwA","","","39.0","0"
"581","Parade","https://www.youtube.com/watch?v=r-FgN49sTEA","","","21.0","0"
"449","Birthday","https://www.youtube.com/watch?v=jIc4vXqOlw0","","","101.0","1"
"453","Birthday","https://www.youtube.com/watch?v=jO3acK9n0bE","","","243.0","6"
"690","Parade","https://www.youtube.com/watch?v=ykhTAGh4jbc","","","91.0","2"
"95","Birthday","https://www.youtube.com/watch?v=1z3PsBbhXg0","","","47.0","0"
"663","Parade","https://www.youtube.com/watch?v=TyPQeTIhg24","","","95.0","2"
"2","Parade","https://www.youtube.com/watch?v=3pqyXX9KdHY","","","28.0","0"
"99","Birthday","https://www.youtube.com/watch?v=29NWcTji1RY","","","43.0","0"
"465","Birthday","https://www.youtube.com/watch?v=kUbO5bBk5Wg","","","91.0","0"
"300","Graduation,MusicPerformance","https://www.youtube.com/watch?v=yB8bYiEdVwM","","","114.0","0"
"321","Graduation","https://www.youtube.com/watch?v=xbmzSLhsPrY","","","77.0","1"
"340","Graduation","https://www.youtube.com/watch?v=YSWw9CRsm5A","","","61.0","0"
"720","Parade","https://www.youtube.com/watch?v=Z8fnifEAIN4","","","295.0","1"
"37","Parade","https://www.youtube.com/watch?v=0RosoZRG_RM","","","220.0","3"
"563","Parade","https://www.youtube.com/watch?v=OtzMIIu0DfM","","","14.0","0"
"610","Parade","https://www.youtube.com/watch?v=RH-LVxH1Nr0","","","19.0","0"
"595","Parade","https://www.youtube.com/watch?v=shT9aD2YKSo","","","75.0","0"
"619","Parade","https://www.youtube.com/watch?v=UsZBOMhS9dI","","","24.0","0"
"535","Birthday","https://www.youtube.com/watch?v=yjJWRbwz4c0","","","80.0","0"
"642","Parade","https://www.youtube.com/watch?v=vi_s63Vyw6U","","","69.0","0"
"591","Parade","https://www.youtube.com/watch?v=rZvfyujg_iM","","","68.0","0"
"166","Parade","https://www.youtube.com/watch?v=8LW7Cy3aKec","","","100.0","0"
"383","Birthday","https://www.youtube.com/watch?v=b16KvtrJ3CU","","","19.0","0"
"19","Graduation","https://www.youtube.com/watch?v=03OSTDJYfRc","","","76.0","1"
"432","Birthday","https://www.youtube.com/watch?v=i4TgqxNFM3o","","","97.0","0"
"643","Parade","https://www.youtube.com/watch?v=vi_s63Vyw6U","","","69.0","1"
"303","Graduation","https://www.youtube.com/watch?v=WUjoob_7zvM","","","39.0","0"
"262","Graduation","https://www.youtube.com/watch?v=vEpnDzmV38w","","","33.0","0"
"287","Graduation","https://www.youtube.com/watch?v=tsEE90Brw4I","","","58.0","0"
"286","Graduation","https://www.youtube.com/watch?v=Ts5ae-p3QQE","","","131.0","3"
"285","Graduation","https://www.youtube.com/watch?v=Ts5ae-p3QQE","","","131.0","2"
"366","Birthday","https://www.youtube.com/watch?v=YWiCedDfKTY","","","77.0","1"
"70","Birthday","https://www.youtube.com/watch?v=1EdbDSHHXKM","","","100.0","0"
"98","Parade","https://www.youtube.com/watch?v=29M25CsyPUY","","","39.0","0"
"553","Parade","https://www.youtube.com/watch?v=q10hskkdRPc","","","92.0","0"
"269","Graduation","https://www.youtube.com/watch?v=sRA6xpyeuzA","","","398.0","6"
"716","Parade","https://www.youtube.com/watch?v=_aCFX0-j5Uk","","","161.0","2"
"295","Graduation","https://www.youtube.com/watch?v=Xnj08btN3M4","","","77.0","0"
"93","Parade","https://www.youtube.com/watch?v=1vBN_rntrpk","","","59.0","0"
"702","Parade","https://www.youtube.com/watch?v=x5-mrEHy8fQ","","","72.0","0"
"63","Graduation,MusicPerformance","https://www.youtube.com/watch?v=15MSK5Nv16k","","","183.0","5"
"224","Graduation","https://www.youtube.com/watch?v=rimJtnxt0t8","","","32.0","0"
"684","Parade","https://www.youtube.com/watch?v=yEVpLhi6MVw","","","42.0","0"
"142","Parade","https://www.youtube.com/watch?v=6XwynXXd1bE","","","37.0","0"
"217","Graduation","https://www.youtube.com/watch?v=Rh7MroBguTM","","","70.0","0"
"542","MusicPerformance,Parade","https://www.youtube.com/watch?v=LU-rVmZIP_Y","","","23.0","0"
"332","Graduation","https://www.youtube.com/watch?v=yopfpieYdTI","","","28.0","0"
"531","Birthday","https://www.youtube.com/watch?v=y3fqiM054og","","","107.0","1"
"634","Parade","https://www.youtube.com/watch?v=VZYSOjSCXHU","","","69.0","0"
"258","Graduation","https://www.youtube.com/watch?v=WHq7WhrGQLg","","","130.0","0"
"602","Parade","https://www.youtube.com/watch?v=RA6vO-xJ4zg","","","158.0","2"
"225","Graduation","https://www.youtube.com/watch?v=RKh1O4y2m94","","","73.0","0"
"3","Graduation","https://www.youtube.com/watch?v=-MNcDq1dw7M","","","19.0","0"
"694","Parade","https://www.youtube.com/watch?v=Xy9D1HOOC_s","","","82.0","0"
"341","Graduation","https://www.youtube.com/watch?v=YSWw9CRsm5A","","","61.0","1"
"763","Parade","https://www.youtube.com/watch?v=ZqunfYYmVzY","","","62.0","1"
"272","Graduation","https://www.youtube.com/watch?v=tlH1i3PNh4Q","","","52.0","0"
"64","Graduation","https://www.youtube.com/watch?v=51-EIHS-KpE","","","99.0","0"
"474","Birthday","https://www.youtube.com/watch?v=lln6kYSul5A","","","136.0","3"
"178","Parade","https://www.youtube.com/watch?v=8sYxHxeOPiA","","","96.0","2"
"476","Birthday","https://www.youtube.com/watch?v=mW61L50jKB4","","","30.0","0"
"417","Birthday","https://www.youtube.com/watch?v=eN7cb8LUa4A","","","30.0","0"
"296","Graduation","https://www.youtube.com/watch?v=Xnj08btN3M4","","","77.0","1"
